step,epoch,train_cnt,avg_reward,avg_q,epsilon,time
990000,19,990000,6.74561403509,0.3250936086,0.01,62881.3763661
1000000,20,1000000,7.02127659574,0.322371281413,0.01,63522.0895691
1010000,20,1010000,8.41666666667,0.338976410682,0.01,64202.8279121
1020000,20,1020000,8.375,0.33882967404,0.01,64840.1221631
1030000,20,1030000,8.91428571429,0.34275371668,0.01,65479.1739881
1040000,20,1040000,8.56842105263,0.338183141398,0.01,66115.6424739
1050000,21,1050000,8.575,0.33848510075,0.01,66754.406352
1060000,21,1060000,8.0,0.349992491329,0.01,67430.500299
1070000,21,1070000,8.37254901961,0.352095808665,0.01,68073.0519371
1080000,21,1080000,8.12820512821,0.349699216663,0.01,68718.6698041
1090000,21,1090000,8.18446601942,0.351278241781,0.01,69357.075352
1100000,22,1100000,8.3203125,0.352135483755,0.01,69981.438514
1110000,22,1110000,7.84615384615,0.357886847072,0.01,70646.44311
1120000,22,1120000,8.07692307692,0.367432823371,0.01,71283.9012451
1130000,22,1130000,8.43421052632,0.372461999295,0.01,71919.2215459
1140000,22,1140000,8.41,0.373699185895,0.01,72560.858773
1150000,23,1150000,8.33333333333,0.374332354717,0.01,73192.169405
1160000,23,1160000,10.1428571429,0.398417337068,0.01,73883.9660561
1170000,23,1170000,8.59183673469,0.388905486808,0.01,74528.1288121
1180000,23,1180000,8.91666666667,0.389699868224,0.01,75167.7103879
1190000,23,1190000,9.22105263158,0.393302602455,0.01,75846.1700361
1200000,24,1200000,9.39655172414,0.393874854653,0.01,76527.5933921
1210000,24,1210000,9.73913043478,0.412588471758,0.01,77224.616302
1220000,24,1220000,9.95555555556,0.406660269504,0.01,77881.532532
1230000,24,1230000,9.72058823529,0.407284174902,0.01,78551.928266
1240000,24,1240000,10.0449438202,0.406183047823,0.01,79220.154037
1250000,25,1250000,10.0727272727,0.405423296955,0.01,79871.141268
1260000,25,1260000,11.7222222222,0.413256240148,0.01,80534.700567
1270000,25,1270000,11.025,0.41529331788,0.01,81185.1303461
1280000,25,1280000,10.7868852459,0.419563462735,0.01,81835.2673001
1290000,25,1290000,10.8625,0.417975677863,0.01,82483.9692299
1300000,26,1300000,11.3232323232,0.418667757584,0.01,83157.898067
1310000,26,1310000,12.7894736842,0.431382762121,0.01,83904.599334
1320000,26,1320000,13.5945945946,0.424072263464,0.01,84614.9796929
1330000,26,1330000,13.0892857143,0.424582349856,0.01,85315.992517
1340000,26,1340000,12.9333333333,0.421808055111,0.01,85979.4627459
1350000,27,1350000,12.4842105263,0.4191495075,0.01,86618.5808849
1360000,27,1360000,11.7368421053,0.415105080538,0.01,87290.592247
1370000,27,1370000,13.027027027,0.422287384301,0.01,87955.8217499
1380000,27,1380000,12.6206896552,0.429237066122,0.01,88614.3334479
1390000,27,1390000,12.8933333333,0.424132719664,0.01,89272.11373
1400000,28,1400000,12.8829787234,0.422923331872,0.01,89914.0659311
1410000,28,1410000,14.4117647059,0.425615438151,0.01,90589.7151999
1420000,28,1420000,14.5294117647,0.425621771235,0.01,91251.9797971
1430000,28,1430000,15.1538461538,0.428894247491,0.01,91933.7865241
1440000,28,1440000,15.0434782609,0.431022491854,0.01,92631.1778159
1450000,29,1450000,14.6395348837,0.432195593789,0.01,93287.3685451
1460000,29,1460000,15.0,0.438153920651,0.01,93953.791292
1470000,29,1470000,15.84375,0.437606991005,0.01,94592.458931
1480000,29,1480000,16.125,0.439959584779,0.01,95231.9141221
1490000,29,1490000,16.5396825397,0.442968653513,0.01,95873.023252
1500000,30,1500000,16.7848101266,0.44488409793,0.01,96509.7423661
1510000,30,1510000,19.0666666667,0.456133381722,0.01,97187.8036649
1520000,30,1520000,18.1612903226,0.45884979173,0.01,97838.755703
1530000,30,1530000,18.5333333333,0.458801661552,0.01,98485.4794631
1540000,30,1540000,18.4333333333,0.458089462304,0.01,99126.359586
1550000,31,1550000,18.0533333333,0.458634317619,0.01,99755.171104
1560000,31,1560000,17.8666666667,0.472673775078,0.01,100431.795362
1570000,31,1570000,17.9333333333,0.472972065876,0.01,101077.175477
1580000,31,1580000,18.3043478261,0.466808090818,0.01,101718.723118
1590000,31,1590000,18.6,0.462259404582,0.01,102365.979007
1600000,32,1600000,19.0135135135,0.460595486207,0.01,103003.33794
1610000,32,1610000,15.8,0.454626122726,0.01,103664.265027
1620000,32,1620000,17.7931034483,0.455581418918,0.01,104312.988801
1630000,32,1630000,18.6744186047,0.462525468478,0.01,104953.200123
1640000,32,1640000,19.4736842105,0.468142898862,0.01,105600.366788
1650000,33,1650000,19.7042253521,0.470770772277,0.01,106219.88198
1660000,33,1660000,22.5384615385,0.494955508091,0.01,106884.043822
1670000,33,1670000,21.0357142857,0.493490894361,0.01,107523.802957
1680000,33,1680000,22.9512195122,0.494698590529,0.01,108148.535841
1690000,33,1690000,22.6727272727,0.494498111626,0.01,108786.890348
1700000,34,1700000,22.0144927536,0.493291894635,0.01,109417.35054
1710000,34,1710000,25.0,0.500424964802,0.01,110082.421508
1720000,34,1720000,26.0,0.493115775354,0.01,110723.544218
1730000,34,1730000,25.2702702703,0.491267035398,0.01,111356.853498
1740000,34,1740000,24.137254902,0.493087006354,0.01,112006.231797
1750000,35,1750000,24.3650793651,0.495231031321,0.01,112639.682367
1760000,35,1760000,21.6153846154,0.504551266263,0.01,113300.607097
1770000,35,1770000,21.8148148148,0.50390759889,0.01,113942.377127
1780000,35,1780000,22.0243902439,0.50561901374,0.01,114574.505966
1790000,35,1790000,22.462962963,0.506378592264,0.01,115215.204882
1800000,36,1800000,22.2835820896,0.509955272455,0.01,115838.645877
1810000,36,1810000,23.5,0.506898737433,0.01,116492.210267
1820000,36,1820000,25.375,0.50743837859,0.01,117131.937746
1830000,36,1830000,24.3333333333,0.508982968384,0.01,117765.185361
1840000,36,1840000,24.6875,0.510070363502,0.01,118395.083347
1850000,37,1850000,25.2033898305,0.505744065362,0.01,119020.690792
1860000,37,1860000,30.5454545455,0.511543806862,0.01,119691.895595
1870000,37,1870000,28.5909090909,0.495057625278,0.01,120334.392017
1880000,37,1880000,28.1212121212,0.494757388568,0.01,120967.604005
1890000,37,1890000,28.2444444444,0.499396014853,0.01,121595.839104
1900000,38,1900000,28.9285714286,0.50017907693,0.01,122227.157211
1910000,38,1910000,27.8181818182,0.513346345088,0.01,122900.571968
1920000,38,1920000,26.875,0.505711917519,0.01,123525.329901
1930000,38,1930000,28.5714285714,0.506771798619,0.01,124160.409041
1940000,38,1940000,27.0,0.508269878018,0.01,124807.014304
1950000,39,1950000,26.5333333333,0.507713574226,0.01,125445.476394
1960000,39,1960000,30.9090909091,0.509435824818,0.01,126114.124408
1970000,39,1970000,32.3636363636,0.509915042062,0.01,126752.45502
1980000,39,1980000,32.1875,0.509898524629,0.01,127385.300499
1990000,39,1990000,33.0,0.514831529033,0.01,128015.23611
2000000,40,2000000,31.5925925926,0.514349118243,0.01,128650.198146
2010000,40,2010000,27.4166666667,0.522822074953,0.01,129321.849582
2020000,40,2020000,29.4782608696,0.520379886714,0.01,129947.688507
2030000,40,2030000,29.4411764706,0.521295588743,0.01,130579.268505
2040000,40,2040000,29.2391304348,0.521564901198,0.01,131215.622692
2050000,41,2050000,28.9655172414,0.521977672788,0.01,131830.485065
2060000,41,2060000,27.0909090909,0.512015056814,0.01,132491.958649
2070000,41,2070000,34.1,0.514420191764,0.01,133189.446919
2080000,41,2080000,31.4375,0.524332261231,0.01,133867.646388
2090000,41,2090000,32.7209302326,0.525830411984,0.01,134552.710834
2100000,42,2100000,32.9444444444,0.530625699507,0.01,135192.891637
2110000,42,2110000,36.4,0.541991318606,0.01,135880.523837
2120000,42,2120000,33.4,0.548473774549,0.01,136553.22496
2130000,42,2130000,34.8064516129,0.544891078229,0.01,137228.297008
2140000,42,2140000,34.2142857143,0.546407745395,0.01,137879.636021
2150000,43,2150000,34.4423076923,0.550127331854,0.01,138558.741634
2160000,43,2160000,31.7,0.568889950766,0.01,139317.388911
2170000,43,2170000,35.3,0.571068791026,0.01,140027.649767
2180000,43,2180000,34.9677419355,0.564581205691,0.01,140740.262381
2190000,43,2190000,37.125,0.554287128811,0.01,141398.250901
2200000,44,2200000,35.7843137255,0.556969064306,0.01,142055.401244
2210000,44,2210000,49.25,0.531147136803,0.01,142727.921001
2220000,44,2220000,43.8235294118,0.540894112949,0.01,143399.827621
2230000,44,2230000,40.2592592593,0.543202831898,0.01,144068.594956
2240000,44,2240000,38.6052631579,0.54137038027,0.01,144795.583834
2250000,45,2250000,37.3265306122,0.542588569127,0.01,145532.203033
2260000,45,2260000,40.5555555556,0.533365453672,0.01,146284.92296
2270000,45,2270000,42.8235294118,0.527329815493,0.01,146979.142515
2280000,45,2280000,40.6296296296,0.530072691481,0.01,147736.902595
2290000,45,2290000,39.4210526316,0.533601700745,0.01,148474.378409
2300000,46,2300000,39.8936170213,0.537476363531,0.01,149152.823861
2310000,46,2310000,41.1111111111,0.548657141065,0.01,149871.526459
2320000,46,2320000,40.2777777778,0.548549910057,0.01,150587.605968
2330000,46,2330000,38.6428571429,0.54695834833,0.01,151344.715738
2340000,46,2340000,40.3513513514,0.550314095512,0.01,152114.292454
2350000,47,2350000,40.4347826087,0.553135662233,0.01,152848.150909
2360000,47,2360000,37.0,0.566602674235,0.01,153629.243937
